Publication_ID,Method_ID,RCM_GCM,Em_Scen_as recorded,Emission Scenarios,Dsc_as_recorded,Reference Time Period_START,ReferencePeriod_End,FutPer_Start,FutPer_end,Future Time Periods,Hmod_as_recorded,Hydrologic Model,,
12,12.322,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.323,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.324,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.325,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.326,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.327,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.328,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.329,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.33,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.331,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.332,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.333,GCM,A1B,A1B,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.334,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.335,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.336,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.337,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.338,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.339,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.34,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.341,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.342,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.343,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.344,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.345,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.346,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.347,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.348,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.349,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.35,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.351,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.352,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.353,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,WATFLOOD,WATFLOOD,,
12,12.354,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.355,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.356,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.357,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.358,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.359,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.36,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.361,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.362,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.363,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.364,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.365,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.366,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.367,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.368,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.369,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.37,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.371,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.372,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.373,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HBV-EC,HBV,,
12,12.374,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.375,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.376,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.377,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.378,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.379,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.38,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.381,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.382,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.383,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.384,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.385,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.386,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.387,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.388,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.389,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.39,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.391,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.392,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
12,12.393,GCM,A2,A2,Delta method,1970,1999,2070,2099,FARFUT,HMETS,HMETS,,
85,85.01,GCM,A2(1),A2,Delta method,1961,1990,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
13,13.01,NA,NA,NA,NA,1961,1990,1961,1990,HIST,GENESYS,GENESYS,,
13,13.02,GCM,"B2
A1B
A2
B1",MULT,Delta method,1961,1990,2020s,,NEARFUT,GENESYS,GENESYS,,
13,13.03,GCM,"B2
A1B
A2
B1",MULT,Delta method,1961,1990,2050s,,MIDCENT,GENESYS,GENESYS,,
13,13.04,GCM,"B2
A1B
A2
B1",MULT,Delta method,1961,1990,2080s,,FARFUT,GENESYS,GENESYS,,
13,13.05,GCM,"B2
A1B
A2
B1",MULT,Delta method,1961,1990,2025,,NEARFUT,GENESYS,GENESYS,,
13,13.06,GCM,"B2
A1B
A2
B1",MULT,Delta method,1961,1990,2045,,MIDCENT,GENESYS,GENESYS,,
13,13.07,GCM,"B2
A1B
A2
B1",MULT,Delta method,1961,1990,2060,,MIDCENT,GENESYS,GENESYS,,
13,13.08,GCM,"B2
A1B
A2
B1",MULT,Delta method,1961,1990,2020s,,NEARFUT,GENESYS,GENESYS,,
13,13.09,GCM,"B2
A1B
A2
B1",MULT,Delta method,1961,1990,2040s,,MIDCENT,GENESYS,GENESYS,,
13,13.1,GCM,"B2
A1B
A2
B1",MULT,Delta method,1961,1990,2060s,,MIDCENT,GENESYS,GENESYS,,
198,198.01,GCM,Not clear,OTHER,Not clear,1961,1990,2050,2060,MIDCENT,USGS monthly water balance model,OTHER,,
122,122.01,GCM,"B06.44, B06.46, B06.47",OTHER,Bias correction and spatial disaggregation,1950,1999,2010,2039,NEARFUT,VIC,VIC,,
122,122.02,GCM,"B06.44, B06.46, B06.47",OTHER,Bias correction and spatial disaggregation,1950,1999,2040,2069,MIDCENT,VIC,VIC,,
122,122.03,GCM,"B06.44, B06.46, B06.47",OTHER,Bias correction and spatial disaggregation,1950,1999,2070,2098,FARFUT,VIC,VIC,,
122,122.04,RCM,"B06.44, B06.46, B06.47",OTHER,Bias correction and spatial disaggregation,1950,1999,2040,2060,MIDCENT,VIC,VIC,,
166,166.01,NA,NA,NA,NA,2000,2099,2000,2099,HIST,DYHAM,DYHAM,,
166,166.02,GCM,1% increase in CO2 ,IS92a,None,2000,2099,2000,2099,MULT,DYHAM,DYHAM,,
105,105.01,NA,NA,NA,NA,1971,2000,1971,2000,HIST,SWAT,SWAT,,
105,105.02,RCM,A2,A2,Daily translation,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
105,105.03,RCM,A2,A2,Daily translation,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
105,105.04,RCM,A2,A2,Daily translation,1971,2000,2041,2070,MIDCENT,SWAT,SWAT,,
143,143.01,RCM,A2,A2,Delta method,2007,2011,2020,2040,NEARFUT,GSSHA,GSSHA,,
143,143.02,RCM,B1,B1,Delta method,2007,2011,2020,2040,NEARFUT,GSSHA,GSSHA,,
144,144.01,RCM,RCP 8.5,RCP 8.5,Quantile mapping,1986,2005,2041,2059,MIDCENT,HGS,HGS,,
100,100.01,GCM,A1B,A1B,"climateWNA
LARS-WG",1965,1997,2041,2070,MIDCENT,HBV-EC,HBV,,
100,100.02,GCM,A2,A2,"climateWNA
LARS-WG",1965,1997,2071,2100,FARFUT,HBV-EC,HBV,,
34,34.01,RCM,A2,A2,Not clear,1961,1990,2011,100,MULT,DRAIN-WARMF,OTHER,,
34,34.02,NA,NA,NA,NA,1990,,1990,,HIST,DRAIN-WARMF,OTHER,,
34,34.03,RCM,A2,A2,Not clear,1961,1990,2050,,MIDCENT,DRAIN-WARMF,OTHER,,
34,34.04,RCM,A2,A2,Not clear,1961,1990,2100,,FARFUT,DRAIN-WARMF,OTHER,,
14,14.01,GCM,Unclear (wet/dry scenarios),OTHER,Delta method,1961,1990,2080s,,FARFUT,AGNPS,AGNPS,,
14,14.02,GCM,Unclear (wet/dry scenarios),OTHER,Delta method,1961,1990,2080s,,FARFUT,AGNPS,AGNPS,,
14,14.03,GCM,Unclear (wet/dry scenarios),OTHER,Delta method,1961,1990,2080s,,FARFUT,AGNPS,AGNPS,,
14,14.04,GCM,Unclear (wet/dry scenarios),OTHER,Delta method,1961,1990,2080s,,FARFUT,AGNPS,AGNPS,,
69,69.01,GCM,"A1F1
B21
A21",MULT,Delta method,1961,1990,2010,2039,NEARFUT,MISBA,MISBA,,
69,69.02,GCM,"A1F1
B21
A21",MULT,Delta method,1961,1990,2040,2069,MIDCENT,MISBA,MISBA,,
69,69.03,GCM,"A1F1
B21
A21",MULT,Delta method,1961,1990,2070,2099,FARFUT,MISBA,MISBA,,
69,69.04,GCM,B21,B2,Delta method,1961,1990,2040,2069,MIDCENT,MISBA,MISBA,,
69,69.05,GCM,B21,B2,Delta method,1961,1990,2040,2069,MIDCENT,MISBA,MISBA,,
69,69.06,GCM,Not clear,OTHER,Delta method,1961,1990,2010,2039,NEARFUT,MISBA,MISBA,,
69,69.07,GCM,Not clear,OTHER,Delta method,1961,1990,2040,2069,MIDCENT,MISBA,MISBA,,
69,69.08,GCM,Not clear,OTHER,Delta method,1961,1990,2070,2099,FARFUT,MISBA,MISBA,,
117,117.01,GCM,B1,B1,Delta method,1961,1990,2010,2039,NEARFUT,ACRU,ACRU,,
117,117.02,GCM,A2,A2,Delta method,1961,1990,2010,2039,NEARFUT,ACRU,ACRU,,
117,117.03,GCM,B1,B1,Delta method,1961,1990,2010,2039,NEARFUT,ACRU,ACRU,,
117,117.04,GCM,A1B,A1B,Delta method,1961,1990,2010,2039,NEARFUT,ACRU,ACRU,,
117,117.05,GCM,A1B,A1B,Delta method,1961,1990,2010,2039,NEARFUT,ACRU,ACRU,,
117,117.06,GCM,B1,B1,Delta method,1961,1990,2040,2069,MIDCENT,ACRU,ACRU,,
117,117.07,GCM,A2,A2,Delta method,1961,1990,2040,2069,MIDCENT,ACRU,ACRU,,
117,117.08,GCM,B1,B1,Delta method,1961,1990,2040,2069,MIDCENT,ACRU,ACRU,,
117,117.09,GCM,A1B,A1B,Delta method,1961,1990,2040,2069,MIDCENT,ACRU,ACRU,,
117,117.1,GCM,A1B,A1B,Delta method,1961,1990,2040,2069,MIDCENT,ACRU,ACRU,,
117,117.11,GCM,B1,B1,Delta method,1961,1990,2070,2099,FARFUT,ACRU,ACRU,,
117,117.12,GCM,A2,A2,Delta method,1961,1990,2070,2099,FARFUT,ACRU,ACRU,,
117,117.13,GCM,B1,B1,Delta method,1961,1990,2070,2099,FARFUT,ACRU,ACRU,,
117,117.14,GCM,A1B,A1B,Delta method,1961,1990,2070,2099,FARFUT,ACRU,ACRU,,
117,117.15,GCM,A1B,A1B,Delta method,1961,1990,2070,2099,FARFUT,ACRU,ACRU,,
117,117.16,GCM,"B1
A2
A1B",MULT,Delta method,1961,1990,2010,2039,NEARFUT,ACRU,ACRU,,
117,117.17,GCM,"B1
A2
A1B",MULT,Delta method,1961,1990,2040,2069,MIDCENT,ACRU,ACRU,,
117,117.18,GCM,"B1
A2
A1B",MULT,Delta method,1961,1990,2070,2099,FARFUT,ACRU,ACRU,,
186,186.01,NA,NA,NA,NA,1980,2009,1980,2009,HIST,VIC,VIC,,
186,186.02,GCM,RCP 8.5,RCP 8.5,BCCAQv2,1980,2009,2040,2069,MIDCENT,VIC,VIC,,
186,186.03,GCM,RCP 8.5,RCP 8.5,BCCAQv2,1980,2009,2070,2099,FARFUT,VIC,VIC,,
38,38.01,GCM,RCP 4.5,RCP 4.5,Bias Correction/Spatial Disaggregation,1970,1999,2070,2099,FARFUT,VIC,VIC,,
38,38.02,GCM,RCP 8.5,RCP 8.5,Bias Correction/Spatial Disaggregation,1970,1999,2070,2099,FARFUT,VIC,VIC,,
38,38.03,GCM,RCP 4.5,RCP 4.5,Bias Correction/Spatial Disaggregation,1970,1999,2070,2099,FARFUT,VIC,VIC,,
38,38.04,GCM,RCP 8.5,RCP 8.5,Bias Correction/Spatial Disaggregation,1970,1999,2070,2099,FARFUT,VIC,VIC,,
141,141.01,NA,NA,NA,NA,1981,2010,1981,2010,HIST,MESH,MESH,,
141,141.02,RCM,RCP 8.5,RCP 8.5,Multivariate quantile mapping,1981,2010,2071,2100,FARFUT,MESH,MESH,,
96,96.01,NA,NA,NA,NA,1970,1990,1970,1990,HIST,UBC Watershed Model,UBCWat.,,
96,96.02,GCM,Increases of CO2 of 1% per year,IS92a,Delta method,1970,1990,2080,2100,FARFUT,UBC Watershed Model,UBCWat.,,
111,111.01,NA,NA,NA,NA,1965,1994,1965,1994,HIST,Visual HELP,HELP,,
111,111.02,GCM,Doubling CO2 scenario,DBL_CO2,Delta method,1965,1994,2010,2050,NEARFUT,Visual HELP,HELP,,
111,111.03,GCM,Doubling CO2 scenario,DBL_CO2,Delta method,1965,1994,2010,2050,NEARFUT,Visual HELP,HELP,,
111,111.04,GCM,Doubling CO2 scenario,DBL_CO2,Delta method,1965,1994,2010,2050,NEARFUT,Visual HELP,HELP,,
67,67.01,GCM,RCP 4.5,RCP 4.5,BCSD,1980,2009,2040,2069,MIDCENT,VIC,VIC,,
67,67.02,GCM,RCP 8.5,RCP 8.5,BCSD,1980,2009,2040,2069,MIDCENT,VIC,VIC,,
67,67.03,GCM,"RCP 4.5
RCP 8.5",MULT,BCSD,1980,2009,2040,2069,MIDCENT,VIC,VIC,,
149,149.01,NA,NA,NA,NA,1961,1990,1961,1990,HIST,VIC,VIC,,
149,149.02,GCM,B1,B1,BCSD,1961,1990,2041,2070,MIDCENT,VIC,VIC,,
149,149.03,GCM,A1B,A1B,BCSD,1961,1990,2041,2070,MIDCENT,VIC,VIC,,
149,149.04,GCM,A2,A2,BCSD,1961,1990,2041,2070,MIDCENT,VIC,VIC,,
109,109.01,RCM,A2,A2,RCM,1971,2000,2041,2070,MIDCENT,MESH,MESH,,
167,167.01,NA,B1,B1,NA,1986,2004,1986,2004,HIST,HBV-EC,HBV,,
167,167.02,NA,A2,A2,NA,1986,2004,1986,2004,HIST,HBV-EC,HBV,,
167,167.03,GCM,B1,B1,TreeGen,1986,2004,2045,2055,MIDCENT,HBV-EC,HBV,,
167,167.04,GCM,A2,A2,TreeGen,1986,2004,2045,2055,MIDCENT,HBV-EC,HBV,,
167,167.05,GCM,B1,B1,TreeGen,1986,2004,2085,2095,FARFUT,HBV-EC,HBV,,
167,167.06,GCM,A2,A2,TreeGen,1986,2004,2085,2095,FARFUT,HBV-EC,HBV,,
181,181.01,GCM,Doubled CO2 emission,DBL_CO2,Delta method,1965,1989,2040,2069,MIDCENT,WATFLOOD,WATFLOOD,,
71,71.01,GCM,"A1F1
B21
A21",MULT,Delta method,1961,1990,2050s,,MIDCENT,MISBA,MISBA,,
70,70.01,GCM,"A1F1
B21
A21",MULT,Delta method,1961,1990,2010,2039,NEARFUT,MISBA,MISBA,,
70,70.02,GCM,"A1F1
B21
A21",MULT,Delta method,1961,1990,2040,2069,MIDCENT,MISBA,MISBA,,
70,70.03,GCM,"A1F1
B21
A21",MULT,Delta method,1961,1990,2070,2099,FARFUT,MISBA,MISBA,,
165,165.01,GCM,A2,A2,BCSD,1961,1990,2041,2070,MIDCENT,VIC,VIC,,
165,165.02,RCM,A2,A2,RCM,1961,1990,2041,2070,MIDCENT,VIC,VIC,,
165,165.03,GCM,A2,A2,BCSD,1961,1990,2041,2070,MIDCENT,VIC,VIC,,
165,165.04,RCM,A2,A2,RCM,1961,1990,2041,2070,MIDCENT,VIC,VIC,,
200,200.001,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.002,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.003,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.004,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.005,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.006,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.007,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.008,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.009,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.01,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.011,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.012,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.013,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.014,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.015,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.016,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.017,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.018,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.019,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.02,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.021,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.022,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.023,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.024,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.025,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.026,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.027,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.028,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.029,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.03,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HYDROTEL,HYDROTEL,,
200,200.031,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.032,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.033,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.034,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.035,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.036,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.037,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.038,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.039,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.04,GCM,A2 - 2deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.041,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.042,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.043,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.044,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.045,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.046,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.047,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.048,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.049,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.05,GCM,A2 - 3deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.051,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.052,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.053,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.054,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.055,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.056,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
200,200.057,GCM,A2 - 4deg climate sensitivity,A2,"Delta method
WeaGETS",1975,2007,2065,2097,FARFUT,HBV,HBV,,
